0.877583	0	0.479426	0	
0.877583	-3.25622e-08	0.479426	-5.98477e-08	
0.877583	-3.23643e-08	0.479426	-6.01379e-08	
0.877594	-7.91424e-07	0.479405	-2.06243e-06	
0.877593	-8.3321e-07	0.479406	-2.39683e-06	
0.877588	-4.3581e-07	0.479416	-1.79252e-06	
0.877579	-1.36261e-07	0.479433	-8.3029e-07	
0.877567	-1.18462e-07	0.479454	4.42876e-07	
0.877553	-4.13148e-07	0.479479	2.31887e-06	
0.877539	-1.0007e-06	0.479506	5.21386e-06	
0.877524	-1.86657e-06	0.479533	9.56206e-06	
0.877429	1.75585e-05	0.479706	1.91451e-06	
0.877324	3.26856e-05	0.479899	-1.23169e-05	
0.877207	4.57794e-05	0.480112	-2.81248e-05	
0.877079	5.74829e-05	0.480347	-4.39143e-05	
0.876939	6.80517e-05	0.480602	-5.92185e-05	
0.876788	7.77312e-05	0.480878	-7.39826e-05	
0.87663	8.73342e-05	0.481165	-8.82358e-05	
0.876477	9.74952e-05	0.481444	-0.000101946	
0.876345	0.000105226	0.481685	-0.000113407	
0.876256	0.000111903	0.481847	-0.000123367	
0.876224	0.000118613	0.481904	-0.000132567	
0.876237	0.00012331	0.48188	-0.000139866	
0.87627	0.000127862	0.48182	-0.000145922	
0.876311	0.000132986	0.481746	-0.000151246	
0.876354	0.000138865	0.481668	-0.000156153	
0.876397	0.000145439	0.48159	-0.000160818	
0.876438	0.000152551	0.481514	-0.000165323	
0.876478	0.000160014	0.481441	-0.000169699	
0.876517	0.00016765	0.481372	-0.000173948	
0.876553	0.000175299	0.481305	-0.00017806	
0.876588	0.000182824	0.481242	-0.000182014	
0.876621	0.000190117	0.481182	-0.000185794	
0.876652	0.000197087	0.481125	-0.000189378	
0.876682	0.000203669	0.48107	-0.000192753	
0.876711	0.00020981	0.481018	-0.000195904	
0.876738	0.000215476	0.480968	-0.000198822	
0.876765	0.000220641	0.48092	-0.000201499	
0.87679	0.000225292	0.480874	-0.000203931	
0.876814	0.000229423	0.48083	-0.000206117	
0.876837	0.000233034	0.480788	-0.000208057	
0.876859	0.000236132	0.480747	-0.000209753	
0.876881	0.000238725	0.480708	-0.00021121	
0.876901	0.000240828	0.480671	-0.000212434	
0.876921	0.000242456	0.480635	-0.00021343	
0.87694	0.000243627	0.4806	-0.000214207	
0.876958	0.00024436	0.480567	-0.000214774	
0.876976	0.000244675	0.480535	-0.000215138	
0.876993	0.000244595	0.480504	-0.000215309	
0.877009	0.000244138	0.480474	-0.000215298	
0.877025	0.000243328	0.480445	-0.000215113	
0.87704	0.000242185	0.480417	-0.000214765	
0.877055	0.00024073	0.48039	-0.000214263	
0.877069	0.000238984	0.480364	-0.000213616	
0.877083	0.000236967	0.480339	-0.000212836	
0.877096	0.000234699	0.480314	-0.00021193	
0.877109	0.000232199	0.480291	-0.000210908	
0.877122	0.000229485	0.480268	-0.000209778	
0.877134	0.000226574	0.480246	-0.00020855	
0.877146	0.000223485	0.480224	-0.000207231	
0.877157	0.000220232	0.480203	-0.000205829	
0.877168	0.000216831	0.480183	-0.000204352	
0.877179	0.000213298	0.480164	-0.000202807	
0.877189	0.000209646	0.480145	-0.000201201	
0.877199	0.000205887	0.480126	-0.00019954	
0.877209	0.000202036	0.480108	-0.000197831	
