0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
-4.04754	3.2011	-0.0722416	61.1234	164.933	1269.14	
1.16775	0.495975	0.127694	9.85927	-38.8433	209.608	
1.17807	0.486718	0.127812	9.49733	-38.9513	209.429	
1.18813	0.482876	0.127984	9.30615	-39.0467	209.377	
1.19775	0.481113	0.12815	9.17838	-39.1306	209.422	
1.20671	0.48032	0.128273	9.07802	-39.2018	209.554	
1.06915	0.506516	0.116148	10.0137	-34.2899	206.102	
0.77332	0.565243	0.0905056	12.2155	-23.9703	198.719	
0.518848	0.676488	0.0662404	16.2535	-15.0559	190.232	
0.316066	0.823835	0.0444003	21.678	-7.93425	178.057	
0.191507	0.917532	0.0310778	25.3031	-3.42446	170.476	
0.111319	0.838568	0.0261374	23.1414	-0.469514	166.31	
0.0307473	0.654845	0.0238987	17.3883	2.36574	162.837	
-0.0593397	0.562563	0.0181086	14.5631	5.43909	158.354	
-0.140872	0.513804	0.0118113	13.1112	8.17408	154.108	
-0.20819	0.485919	0.00619501	12.3028	10.3994	150.524	
-0.260935	0.468203	0.00161814	11.7966	12.115	147.675	
-0.300761	0.455602	-0.0019116	11.4346	13.3844	145.496	
-0.329875	0.445732	-0.00451791	11.1441	14.2872	143.881	
-0.350427	0.437465	-0.00635895	10.8928	14.8992	142.717	
-0.364289	0.430262	-0.00758709	10.6663	15.2858	141.909	
-0.373008	0.423859	-0.0083347	10.4586	15.5005	141.374	
-0.37782	0.418115	-0.00871108	10.2671	15.5861	141.048	
-0.3797	0.412948	-0.00880395	10.0905	15.5759	140.878	
-0.379403	0.4083	-0.0086826	9.92815	15.4957	140.825	
-0.377514	0.404124	-0.00840117	9.77937	15.3652	140.859	
-0.374477	0.40038	-0.0080017	9.64348	15.1996	140.955	
-0.370632	0.397032	-0.00751662	9.51973	15.0101	141.095	
-0.366235	0.394042	-0.00697089	9.40735	14.8053	141.268	
-0.36148	0.39138	-0.00638366	9.30552	14.5915	141.462	
-0.35651	0.389014	-0.00576958	9.21342	14.3735	141.669	
-0.351432	0.386917	-0.00513986	9.13028	14.1546	141.886	
-0.346327	0.385062	-0.00450299	9.05532	13.9374	142.106	
-0.341251	0.383425	-0.00386546	8.98782	13.7237	142.327	
-0.336246	0.381985	-0.00323213	8.92712	13.5146	142.548	
-0.331342	0.380722	-0.0026067	8.87259	13.3112	142.766	
-0.32656	0.379618	-0.00199189	8.82365	13.1138	142.98	
-0.321913	0.378656	-0.00138974	8.77977	12.9229	143.189	
-0.31741	0.377823	-0.000801699	8.74048	12.7386	143.394	
-0.313055	0.377104	-0.000228808	8.70533	12.5609	143.594	
-0.308851	0.376487	0.000328223	8.67391	12.3899	143.788	
-0.304798	0.375963	0.000868959	8.64587	12.2254	143.976	
-0.300895	0.375521	0.00139315	8.62088	12.0673	144.159	
-0.297138	0.375152	0.00190071	8.59862	11.9155	144.336	
-0.293526	0.374848	0.00239169	8.57885	11.7697	144.508	
-0.290054	0.374603	0.00286622	8.5613	11.6298	144.675	
-0.286717	0.37441	0.0033245	8.54577	11.4955	144.836	
-0.283512	0.374264	0.00376682	8.53204	11.3666	144.993	
-0.280434	0.374158	0.00419347	8.51995	11.243	145.144	
-0.277479	0.374089	0.00460481	8.50932	11.1244	145.291	
-0.274642	0.374052	0.00500122	8.50001	11.0107	145.432	
-0.271919	0.374044	0.00538308	8.49189	10.9016	145.57	
-0.269305	0.374061	0.00575082	8.48484	10.7969	145.703	
-0.266796	0.374101	0.00610483	8.47874	10.6965	145.831	
-0.264387	0.374159	0.00644556	8.47351	10.6002	145.956	
-0.262075	0.374235	0.0067734	8.46905	10.5077	146.076	
-0.259855	0.374325	0.0070888	8.46529	10.419	146.193	
-0.257725	0.374429	0.00739217	8.46215	10.3339	146.306	
-0.255679	0.374543	0.00768393	8.45956	10.2522	146.416	
-0.253714	0.374667	0.00796447	8.45748	10.1738	146.522	
-0.251828	0.374799	0.00823423	8.45584	10.0986	146.624	
-0.250015	0.374938	0.00849357	8.45461	10.0263	146.724	
-0.248275	0.375083	0.00874289	8.45372	9.95686	146.82	
-0.246602	0.375232	0.00898256	8.45316	9.8902	146.913	
-0.244995	0.375385	0.00921294	8.45288	9.82616	147.004	
-0.243451	0.375541	0.0094344	8.45285	9.76463	147.091	
-0.241966	0.375699	0.00964728	8.45304	9.7055	147.176	
-0.240539	0.375859	0.0098519	8.45343	9.64867	147.258	
-0.239166	0.376021	0.0100486	8.454	9.59404	147.338	
-0.237846	0.376182	0.0102377	8.45471	9.54151	147.415	
-0.236575	0.376344	0.0104195	8.45556	9.49099	147.49	
-0.235353	0.376506	0.0105942	8.45653	9.44239	147.562	
-0.234177	0.376667	0.0107623	8.4576	9.39564	147.632	
-0.233044	0.376827	0.0109238	8.45876	9.35066	147.701	
-0.231954	0.376985	0.0110791	8.45999	9.30735	147.767	
-0.230904	0.377143	0.0112285	8.46129	9.26567	147.831	
-0.229892	0.377299	0.0113722	8.46265	9.22554	147.893	
-0.228917	0.377453	0.0115104	8.46405	9.18688	147.953	
-0.227978	0.377605	0.0116433	8.46548	9.14965	148.012	
-0.227072	0.377755	0.0117712	8.46695	9.11377	148.068	
-0.226199	0.377903	0.0118942	8.46845	9.0792	148.123	
-0.225357	0.378049	0.0120126	8.46996	9.04587	148.177	
-0.224545	0.378192	0.0121265	8.47148	9.01375	148.228	
-0.223761	0.378333	0.0122362	8.47301	8.98277	148.279	
-0.223004	0.378472	0.0123417	8.47455	8.95288	148.327	
-0.222273	0.378608	0.0124433	8.47609	8.92406	148.375	
-0.221568	0.378741	0.0125411	8.47762	8.89625	148.421	
-0.220887	0.378872	0.0126354	8.47915	8.8694	148.465	
-0.220229	0.379001	0.0127261	8.48067	8.84349	148.509	
-0.219593	0.379127	0.0128135	8.48218	8.81848	148.551	
-0.218978	0.37925	0.0128977	8.48368	8.79432	148.591	
-0.218384	0.379371	0.0129788	8.48516	8.77098	148.631	
-0.21781	0.37949	0.013057	8.48663	8.74844	148.67	
-0.217254	0.379605	0.0131323	8.48808	8.72666	148.707	
-0.216717	0.379719	0.013205	8.48951	8.70561	148.743	
-0.216197	0.37983	0.013275	8.49093	8.68526	148.779	
-0.215693	0.379938	0.0133425	8.49232	8.66559	148.813	
-0.215206	0.380044	0.0134076	8.49369	8.64657	148.846	
-0.214735	0.380148	0.0134704	8.49504	8.62817	148.878	
-0.214278	0.38025	0.0135309	8.49637	8.61037	148.91	
-0.213835	0.380349	0.0135894	8.49767	8.59315	148.94	
-0.213407	0.380445	0.0136457	8.49895	8.57648	148.97	
-0.212992	0.38054	0.0137002	8.50021	8.56036	148.999	
-0.212589	0.380632	0.0137527	8.50145	8.54475	149.027	
-0.212199	0.380723	0.0138034	8.50266	8.52963	149.054	
-0.211821	0.380811	0.0138523	8.50385	8.51499	149.081	
-0.211454	0.380897	0.0138996	8.50502	8.50082	149.106	
-0.211098	0.380981	0.0139453	8.50616	8.48709	149.132	
-0.210753	0.381063	0.0139894	8.50728	8.47378	149.156	
-0.210418	0.381143	0.014032	8.50837	8.46089	149.18	
-0.210094	0.381221	0.0140731	8.50945	8.4484	149.203	
-0.209778	0.381297	0.0141129	8.5105	8.43629	149.225	
-0.209472	0.381372	0.0141513	8.51153	8.42455	149.247	
-0.209175	0.381444	0.0141885	8.51253	8.41317	149.268	
-0.208887	0.381515	0.0142244	8.51351	8.40214	149.288	
-0.208607	0.381584	0.0142592	8.51448	8.39144	149.308	
-0.208335	0.381652	0.0142928	8.51542	8.38106	149.328	
-0.20807	0.381717	0.0143252	8.51634	8.37099	149.347	
-0.207814	0.381781	0.0143567	8.51723	8.36122	149.365	
