1.38877	-0.135224	0.14828	-9.10431	-43.2452	209.955	1.38714	0.502741	0.143647	9.91484	-43.2655	209.931	1.20072	-0.149964	0.132543	-9.61476	-39.1241	209.466	1.19775	0.481113	0.12815	9.17838	-39.1306	209.422	
1.39916	-0.135962	0.148942	-9.06495	-43.2875	209.936	1.39792	0.500188	0.143902	9.75199	-43.3119	209.932	1.20925	-0.145956	0.13307	-9.4161	-39.1907	209.584	1.20671	0.48032	0.128273	9.07802	-39.2018	209.554	
1.40658	-0.167461	0.150718	-10.0697	-43.2727	210.394	1.40574	0.529104	0.143171	10.633	-43.3041	210.418	1.08083	-0.17775	0.124196	-10.2961	-34.5976	206.338	1.06915	0.506516	0.116148	10.0137	-34.2899	206.102	
1.40916	-0.234949	0.153855	-12.3271	-43.1854	211.374	1.40851	0.591079	0.141206	12.644	-43.2231	211.469	0.786096	-0.248776	0.103801	-12.3738	-24.3201	198.917	0.77332	0.565243	0.0905056	12.2155	-23.9703	198.719	
1.40819	-0.352547	0.158164	-16.3292	-43.072	212.372	1.40706	0.672922	0.138645	15.3868	-43.1047	212.588	0.532564	-0.341661	0.0861393	-15.1927	-15.4516	188.667	0.518848	0.676488	0.0662404	16.2535	-15.0559	190.232	
1.40316	-0.504783	0.162741	-21.5963	-42.9254	213.44	1.40153	0.822814	0.134726	20.4908	-42.9541	213.777	0.337123	-0.504831	0.0734467	-20.4209	-8.5678	176.69	0.316066	0.823835	0.0444003	21.678	-7.93425	178.057	
1.396	-0.59912	0.165295	-25.0553	-42.7807	214.26	1.39378	0.913176	0.132759	23.7544	-42.8049	214.692	0.216646	-0.604712	0.0650103	-23.8132	-4.18166	169.235	0.191507	0.917532	0.0310778	25.3031	-3.42446	170.476	
1.28178	-0.531562	0.153323	-22.8595	-39.1398	203.632	1.26669	0.795111	0.125005	20.4387	-38.7317	205.342	0.1373	-0.4986	0.0553458	-20.515	-1.23279	165.206	0.111319	0.838568	0.0261374	23.1414	-0.469514	166.31	
0.965426	-0.370031	0.123061	-17.2081	-28.6537	186.095	0.934036	0.595977	0.102222	14.611	-27.7127	187.509	0.0615609	-0.31689	0.0448446	-14.6389	1.46113	162.257	0.0307473	0.654845	0.0238987	17.3883	2.36574	162.837	
0.751049	-0.293082	0.104159	-14.4158	-21.5909	174.705	0.708835	0.493684	0.0858787	11.6754	-20.3051	175.992	-0.024001	-0.227182	0.036066	-11.6487	4.40287	158.014	-0.0593397	0.562563	0.0181086	14.5631	5.43909	158.354	
0.600287	-0.255134	0.0918168	-12.9676	-16.6691	167.01	0.550334	0.439331	0.0738842	10.1541	-15.1433	168.224	-0.10092	-0.182199	0.0292104	-10.0847	7.00217	153.884	-0.140872	0.513804	0.0118113	13.1112	8.17408	154.108	
0.491447	-0.234963	0.0834773	-12.1525	-13.1599	161.664	0.435605	0.409352	0.0649455	9.33944	-11.4552	162.814	-0.163657	-0.159171	0.0241057	-9.23815	9.09105	150.369	-0.20819	0.485919	0.00619501	12.3028	10.3994	150.524	
0.411513	-0.222754	0.077709	-11.6369	-10.6242	157.887	0.351021	0.392201	0.0582204	8.88778	-8.78006	158.966	-0.21205	-0.1471	0.0204645	-8.76259	10.6755	147.576	-0.260935	0.468203	0.00161814	11.7966	12.115	147.675	
0.352194	-0.214042	0.0736654	-11.2657	-8.78112	155.202	0.287999	0.382086	0.0531339	8.6291	-6.8263	156.198	-0.247918	-0.140625	0.0179917	-8.48582	11.8241	145.453	-0.300761	0.455602	-0.0019116	11.4346	13.3844	145.496	
0.307923	-0.206854	0.0708162	-10.9672	-7.44141	153.298	0.240827	0.376012	0.049278	8.47706	-5.39964	154.203	-0.273582	-0.137085	0.0164241	-8.32006	12.6201	143.897	-0.329875	0.445732	-0.00451791	11.1441	14.2872	143.881	
0.274796	-0.200365	0.0688122	-10.7091	-6.47235	151.964	0.205523	0.372365	0.0463556	8.38635	-4.36459	152.772	-0.291259	-0.135134	0.0155425	-8.21901	13.1416	142.795	-0.350427	0.437465	-0.00635895	10.8928	14.8992	142.717	
0.249996	-0.194262	0.0674133	-10.477	-5.77807	151.048	0.179213	0.370233	0.0441454	8.33218	-3.62351	151.76	-0.302847	-0.134066	0.0151706	-8.15716	13.4548	142.049	-0.364289	0.430262	-0.00758709	10.6663	15.2858	141.909	
0.231449	-0.188451	0.0664498	-10.2646	-5.28805	150.444	0.159771	0.369077	0.0424809	8.30039	-3.10434	151.061	-0.309891	-0.133501	0.0151701	-8.11978	13.6134	141.575	-0.373008	0.423859	-0.0083347	10.4586	15.5005	141.374	
0.217606	-0.182924	0.0657992	-10.0692	-4.94982	150.069	0.145597	0.368558	0.0412355	8.28252	-2.75315	150.596	-0.313604	-0.133223	0.015434	-8.098	13.6597	141.305	-0.37782	0.418115	-0.00871108	10.2671	15.5861	141.048	
0.207308	-0.177695	0.0653722	-9.88935	-4.72415	149.863	0.135476	0.368458	0.0403128	8.27332	-2.52916	150.308	-0.314921	-0.133108	0.0158807	-8.0862	13.6259	141.187	-0.3797	0.412948	-0.00880395	10.0905	15.5759	140.878	
0.199682	-0.172784	0.0651033	-9.72423	-4.58165	149.782	0.128479	0.368633	0.0396391	8.26945	-2.40142	150.151	-0.314553	-0.133081	0.0164487	-8.08076	13.5366	141.181	-0.379403	0.4083	-0.0086826	9.92815	15.4957	140.825	
0.194072	-0.168201	0.0649446	-9.57307	-4.5003	149.792	0.123893	0.368983	0.0391579	8.26874	-2.34633	150.094	-0.31303	-0.133097	0.0170922	-8.07928	13.4101	141.254	-0.377514	0.404124	-0.00840117	9.77937	15.3652	140.859	
0.189984	-0.163949	0.064861	-9.43513	-4.46363	149.867	0.121169	0.369442	0.038826	8.26979	-2.3459	150.109	-0.310746	-0.133129	0.0177771	-8.08018	13.26	141.383	-0.374477	0.40038	-0.0080017	9.64348	15.1996	140.955	
0.187046	-0.160023	0.0648274	-9.3096	-4.45939	149.988	0.119884	0.369962	0.0386104	8.27168	-2.3864	150.179	-0.307988	-0.13316	0.018479	-8.08239	13.0961	141.551	-0.370632	0.397032	-0.00751662	9.51973	15.0101	141.095	
0.184982	-0.156413	0.0648255	-9.19565	-4.47846	150.142	0.119713	0.370512	0.0384854	8.27385	-2.45737	150.289	-0.304962	-0.133181	0.0191802	-8.08522	12.9256	141.745	-0.366235	0.394042	-0.00697089	9.40735	14.8053	141.268	
0.183584	-0.153105	0.0648424	-9.09242	-4.51412	150.317	0.120403	0.371073	0.0384317	8.27594	-2.5508	150.428	-0.301815	-0.133189	0.0198683	-8.08825	12.7535	141.954	-0.36148	0.39138	-0.00638366	9.30552	14.5915	141.462	
0.182696	-0.150081	0.0648694	-8.99908	-4.56141	150.506	0.121759	0.371629	0.0384341	8.27777	-2.6606	150.587	-0.298649	-0.13318	0.0205349	-8.0912	12.5831	142.172	-0.35651	0.389014	-0.00576958	9.21342	14.3735	141.669	
0.182202	-0.147322	0.0649003	-8.91481	-4.61673	150.704	0.123627	0.372173	0.038481	8.27924	-2.78213	150.76	-0.295531	-0.133156	0.0211745	-8.09393	12.4169	142.394	-0.351432	0.386917	-0.00513986	9.13028	14.1546	141.886	
0.182017	-0.14481	0.0649311	-8.83884	-4.67742	150.906	0.125892	0.372699	0.0385635	8.28035	-2.91183	150.942	-0.292506	-0.133118	0.0217837	-8.09636	12.2564	142.615	-0.346327	0.385062	-0.00450299	9.05532	13.9374	142.106	
0.182076	-0.142526	0.0649594	-8.77044	-4.7416	151.109	0.128458	0.373207	0.0386744	8.28109	-3.04697	151.131	-0.289601	-0.133067	0.0223609	-8.09849	12.1023	142.835	-0.341251	0.383425	-0.00386546	8.98782	13.7237	142.327	
0.18233	-0.140451	0.0649838	-8.70892	-4.80791	151.311	0.131254	0.373694	0.0388083	8.28153	-3.1855	151.323	-0.286831	-0.133006	0.0229053	-8.10032	11.9551	143.05	-0.336246	0.381985	-0.00323213	8.92712	13.5146	142.548	
0.182744	-0.138568	0.0650036	-8.65364	-4.87536	151.511	0.134223	0.374161	0.0389608	8.28171	-3.32582	151.517	-0.284201	-0.132938	0.0234171	-8.10189	11.815	143.259	-0.331342	0.380722	-0.0026067	8.87259	13.3112	142.766	
0.183289	-0.136861	0.0650187	-8.60403	-4.94329	151.708	0.137318	0.374609	0.0391284	8.2817	-3.46673	151.71	-0.28171	-0.132864	0.0238969	-8.10325	11.6819	143.463	-0.32656	0.379618	-0.00199189	8.82365	13.1138	142.98	
0.183947	-0.135314	0.0650292	-8.55955	-5.01122	151.902	0.140503	0.37504	0.0393084	8.28156	-3.60728	151.902	-0.279356	-0.132787	0.0243457	-8.10444	11.5557	143.66	-0.321913	0.378656	-0.00138974	8.77977	12.9229	143.189	
0.184699	-0.133913	0.0650355	-8.51971	-5.07883	152.09	0.143749	0.375454	0.0394984	8.28135	-3.74678	152.093	-0.277131	-0.132708	0.024765	-8.10553	11.4359	143.851	-0.31741	0.377823	-0.000801699	8.74048	12.7386	143.394	
0.185534	-0.132645	0.0650381	-8.48407	-5.14591	152.275	0.147033	0.375854	0.0396966	8.28112	-3.88468	152.28	-0.275028	-0.132628	0.0251559	-8.10654	11.3224	144.035	-0.313055	0.377104	-0.000228808	8.70533	12.5609	143.594	
0.186442	-0.131499	0.0650375	-8.45222	-5.21231	152.455	0.150335	0.376242	0.0399015	8.28092	-4.02056	152.465	-0.273038	-0.132551	0.0255202	-8.10753	11.2147	144.213	-0.308851	0.376487	0.000328223	8.67391	12.3899	143.788	
0.187414	-0.130461	0.0650343	-8.42379	-5.27794	152.63	0.153639	0.376617	0.0401116	8.2808	-4.15411	152.646	-0.271152	-0.132475	0.0258591	-8.10854	11.1125	144.384	-0.304798	0.375963	0.000868959	8.64587	12.2254	143.976	
0.188443	-0.129524	0.065029	-8.39845	-5.34276	152.8	0.156934	0.376983	0.040326	8.28079	-4.28512	152.824	-0.269361	-0.132404	0.0261743	-8.10959	11.0154	144.549	-0.300895	0.375521	0.00139315	8.62088	12.0673	144.159	
0.189524	-0.128678	0.0650222	-8.3759	-5.40672	152.966	0.160208	0.377339	0.0405436	8.28092	-4.41338	152.999	-0.267658	-0.132336	0.0264672	-8.11072	10.923	144.708	-0.297138	0.375152	0.00190071	8.59862	11.9155	144.336	
0.190651	-0.127913	0.0650143	-8.35587	-5.46983	153.128	0.163453	0.377688	0.0407636	8.28121	-4.5388	153.169	-0.266035	-0.132274	0.0267391	-8.11195	10.835	144.862	-0.293526	0.374848	0.00239169	8.57885	11.7697	144.508	
0.19182	-0.127223	0.0650057	-8.33811	-5.53207	153.285	0.166662	0.37803	0.0409854	8.28167	-4.66127	153.336	-0.264484	-0.132218	0.0269915	-8.1133	10.7512	145.01	-0.290054	0.374603	0.00286622	8.5613	11.6298	144.675	
0.193026	-0.126601	0.0649969	-8.32239	-5.59345	153.438	0.16983	0.378365	0.0412082	8.28233	-4.78075	153.498	-0.262999	-0.132167	0.0272255	-8.11479	10.6712	145.153	-0.286717	0.37441	0.0033245	8.54577	11.4955	144.836	
0.194266	-0.12604	0.0649881	-8.30852	-5.65397	153.587	0.17295	0.378695	0.0414315	8.28319	-4.8972	153.657	-0.261574	-0.132123	0.0274424	-8.11641	10.5947	145.291	-0.283512	0.374264	0.00376682	8.53204	11.3666	144.993	
0.195537	-0.125535	0.0649797	-8.2963	-5.71365	153.732	0.176021	0.37902	0.0416549	8.28426	-5.01063	153.812	-0.260203	-0.132085	0.0276433	-8.11819	10.5216	145.424	-0.280434	0.374158	0.00419347	8.51995	11.243	145.144	
0.196833	-0.125081	0.0649718	-8.28558	-5.77248	153.873	0.179038	0.37934	0.0418779	8.28554	-5.12102	153.964	-0.258882	-0.132054	0.0278293	-8.12013	10.4515	145.553	-0.277479	0.374089	0.00460481	8.50932	11.1244	145.291	
0.198154	-0.124672	0.0649647	-8.27621	-5.83049	154.011	0.181999	0.379657	0.0421001	8.28702	-5.2284	154.111	-0.257606	-0.132029	0.0280014	-8.12222	10.3843	145.678	-0.274642	0.374052	0.00500122	8.50001	11.0107	145.432	
0.199495	-0.124305	0.0649585	-8.26804	-5.88766	154.145	0.184903	0.379969	0.0423212	8.28872	-5.33281	154.255	-0.256371	-0.132011	0.0281604	-8.12448	10.3197	145.798	-0.271919	0.374044	0.00538308	8.49189	10.9016	145.57	
0.200853	-0.123976	0.0649534	-8.26097	-5.94401	154.275	0.187748	0.380278	0.0425409	8.29062	-5.43427	154.395	-0.255174	-0.131999	0.0283074	-8.12689	10.2577	145.915	-0.269305	0.374061	0.00575082	8.48484	10.7969	145.703	
0.202227	-0.123681	0.0649495	-8.25487	-5.99954	154.402	0.190533	0.380584	0.0427588	8.29271	-5.53283	154.531	-0.254012	-0.131994	0.0284431	-8.12946	10.198	146.028	-0.266796	0.374101	0.00610483	8.47874	10.6965	145.831	
0.203613	-0.123417	0.0649469	-8.24966	-6.05427	154.526	0.193257	0.380886	0.0429748	8.29499	-5.62855	154.664	-0.252882	-0.131994	0.0285683	-8.13218	10.1404	146.137	-0.264387	0.374159	0.00644556	8.47351	10.6002	145.956	
0.205008	-0.123181	0.0649455	-8.24523	-6.10818	154.646	0.19592	0.381186	0.0431887	8.29745	-5.72146	154.794	-0.251782	-0.132001	0.0286836	-8.13504	10.085	146.243	-0.262075	0.374235	0.0067734	8.46905	10.5077	146.076	
0.206412	-0.12297	0.0649454	-8.24152	-6.16129	154.763	0.198522	0.381482	0.0434001	8.30009	-5.81165	154.92	-0.250709	-0.132013	0.0287899	-8.13803	10.0315	146.345	-0.259855	0.374325	0.0070888	8.46529	10.419	146.193	
0.207821	-0.122783	0.0649467	-8.23843	-6.21359	154.878	0.201062	0.381775	0.0436091	8.30288	-5.89915	155.043	-0.249661	-0.132031	0.0288877	-8.14116	9.97976	146.444	-0.257725	0.374429	0.00739217	8.46215	10.3339	146.306	
0.209233	-0.122617	0.0649494	-8.23592	-6.26508	154.989	0.203542	0.382065	0.0438154	8.30583	-5.98405	155.162	-0.248638	-0.132054	0.0289775	-8.14441	9.92978	146.541	-0.255679	0.374543	0.00768393	8.45956	10.2522	146.416	
0.210647	-0.12247	0.0649534	-8.23392	-6.31577	155.098	0.205962	0.382352	0.0440189	8.30891	-6.06639	155.278	-0.247637	-0.132082	0.02906	-8.14777	9.88144	146.634	-0.253714	0.374667	0.00796447	8.45748	10.1738	146.522	
0.21206	-0.12234	0.0649587	-8.23237	-6.36566	155.204	0.208322	0.382636	0.0442196	8.31213	-6.14625	155.392	-0.246658	-0.132115	0.0291357	-8.15124	9.83463	146.725	-0.251828	0.374799	0.00823423	8.45584	10.0986	146.624	
0.213471	-0.122226	0.0649653	-8.23123	-6.41476	155.307	0.210624	0.382917	0.0444172	8.31547	-6.22369	155.502	-0.245699	-0.132152	0.029205	-8.1548	9.78929	146.813	-0.250015	0.374938	0.00849357	8.45461	10.0263	146.724	
0.214878	-0.122126	0.0649731	-8.23045	-6.46305	155.407	0.212866	0.383194	0.0446117	8.31892	-6.29877	155.609	-0.244759	-0.132193	0.0292684	-8.15845	9.74534	146.898	-0.248275	0.375083	0.00874289	8.45372	9.95686	146.82	
0.21628	-0.122038	0.0649822	-8.23	-6.51055	155.506	0.215052	0.383469	0.0448031	8.32247	-6.37156	155.713	-0.243837	-0.132238	0.0293263	-8.16219	9.70273	146.981	-0.246602	0.375232	0.00898256	8.45316	9.8902	146.913	
0.217676	-0.121963	0.0649924	-8.22983	-6.55725	155.601	0.217181	0.38374	0.0449914	8.32611	-6.44213	155.815	-0.242933	-0.132286	0.029379	-8.16599	9.66137	147.062	-0.244995	0.375385	0.00921294	8.45288	9.82616	147.004	
0.219063	-0.121898	0.0650037	-8.22992	-6.60315	155.694	0.219255	0.384008	0.0451763	8.32982	-6.51053	155.913	-0.242046	-0.132338	0.029427	-8.16986	9.62123	147.14	-0.243451	0.375541	0.0094344	8.45285	9.76463	147.091	
0.220442	-0.121843	0.0650161	-8.23023	-6.64827	155.785	0.221274	0.384272	0.045358	8.33361	-6.57684	156.009	-0.241176	-0.132393	0.0294707	-8.17378	9.58223	147.216	-0.241966	0.375699	0.00964728	8.45304	9.7055	147.176	
0.22181	-0.121796	0.0650294	-8.23074	-6.69259	155.874	0.22324	0.384533	0.0455364	8.33746	-6.6411	156.103	-0.240321	-0.13245	0.0295102	-8.17775	9.54435	147.29	-0.240539	0.375859	0.0098519	8.45343	9.64867	147.258	
0.223167	-0.121757	0.0650437	-8.23143	-6.73613	155.96	0.225155	0.384791	0.0457115	8.34136	-6.70339	156.193	-0.239482	-0.132511	0.029546	-8.18176	9.50753	147.362	-0.239166	0.376021	0.0100486	8.454	9.59404	147.338	
0.224511	-0.121725	0.0650589	-8.23227	-6.77889	156.044	0.227018	0.385045	0.0458832	8.34531	-6.76377	156.282	-0.238657	-0.132573	0.0295782	-8.1858	9.47172	147.432	-0.237846	0.376182	0.0102377	8.45471	9.54151	147.415	
0.225843	-0.121699	0.0650749	-8.23324	-6.82087	156.126	0.228831	0.385295	0.0460516	8.34929	-6.82229	156.368	-0.237848	-0.132638	0.0296072	-8.18987	9.4369	147.499	-0.236575	0.376344	0.0104195	8.45556	9.49099	147.49	
0.22716	-0.121679	0.0650917	-8.23434	-6.86208	156.206	0.230595	0.385542	0.0462167	8.35329	-6.87901	156.451	-0.237052	-0.132704	0.0296331	-8.19396	9.40302	147.565	-0.235353	0.376506	0.0105942	8.45653	9.44239	147.562	
0.228463	-0.121665	0.0651092	-8.23553	-6.90251	156.284	0.232312	0.385784	0.0463785	8.35732	-6.93398	156.533	-0.236271	-0.132772	0.0296563	-8.19805	9.37006	147.63	-0.234177	0.376667	0.0107623	8.4576	9.39564	147.632	
0.229751	-0.121655	0.0651274	-8.23681	-6.94218	156.36	0.233982	0.386024	0.0465369	8.36136	-6.98726	156.612	-0.235503	-0.132842	0.0296769	-8.20216	9.33797	147.692	-0.233044	0.376827	0.0109238	8.45876	9.35066	147.701	
0.231023	-0.121649	0.0651462	-8.23817	-6.9811	156.434	0.235607	0.386259	0.0466921	8.36541	-7.03891	156.689	-0.23475	-0.132913	0.0296951	-8.20627	9.30673	147.753	-0.231954	0.376985	0.0110791	8.45999	9.30735	147.767	
0.232278	-0.121647	0.0651655	-8.23959	-7.01925	156.506	0.237188	0.38649	0.046844	8.36946	-7.08898	156.764	-0.234009	-0.132984	0.0297111	-8.21037	9.2763	147.812	-0.230904	0.377143	0.0112285	8.46129	9.26567	147.831	
0.233516	-0.121649	0.0651853	-8.24106	-7.05667	156.576	0.238725	0.386718	0.0469926	8.37351	-7.13751	156.836	-0.233282	-0.133057	0.0297251	-8.21446	9.24668	147.869	-0.229892	0.377299	0.0113722	8.46265	9.22554	147.893	
0.234738	-0.121653	0.0652056	-8.24258	-7.09335	156.645	0.240221	0.386942	0.0471381	8.37754	-7.18455	156.907	-0.232567	-0.133131	0.0297372	-8.21854	9.21782	147.925	-0.228917	0.377453	0.0115104	8.46405	9.18688	147.953	
0.235941	-0.12166	0.0652262	-8.24413	-7.12929	156.712	0.241676	0.387162	0.0472803	8.38156	-7.23016	156.976	-0.231866	-0.133205	0.0297476	-8.22259	9.1897	147.98	-0.227978	0.377605	0.0116433	8.46548	9.14965	148.012	
0.237127	-0.12167	0.0652472	-8.24571	-7.16451	156.777	0.243091	0.387378	0.0474195	8.38556	-7.27438	157.043	-0.231177	-0.133279	0.0297565	-8.22663	9.1623	148.033	-0.227072	0.377755	0.0117712	8.46695	9.11377	148.068	
0.238294	-0.121682	0.0652686	-8.24732	-7.19901	156.84	0.244467	0.38759	0.0475555	8.38954	-7.31725	157.108	-0.2305	-0.133354	0.0297638	-8.23064	9.13561	148.084	-0.226199	0.377903	0.0118942	8.46845	9.0792	148.123	
0.239444	-0.121695	0.0652902	-8.24894	-7.23281	156.902	0.245805	0.387799	0.0476884	8.39349	-7.35882	157.171	-0.229836	-0.133429	0.0297698	-8.23462	9.10959	148.134	-0.225357	0.378049	0.0120126	8.46996	9.04587	148.177	
0.240574	-0.121711	0.065312	-8.25056	-7.2659	156.962	0.247107	0.388003	0.0478183	8.3974	-7.39912	157.233	-0.229184	-0.133504	0.0297747	-8.23856	9.08423	148.183	-0.224545	0.378192	0.0121265	8.47148	9.01375	148.228	
0.241686	-0.121728	0.065334	-8.2522	-7.2983	157.021	0.248373	0.388204	0.0479453	8.40128	-7.4382	157.293	-0.228545	-0.133579	0.0297783	-8.24247	9.05952	148.23	-0.223761	0.378333	0.0122362	8.47301	8.98277	148.279	
0.242779	-0.121746	0.0653562	-8.25383	-7.33002	157.079	0.249604	0.388401	0.0480693	8.40513	-7.4761	157.351	-0.227917	-0.133654	0.029781	-8.24634	9.03542	148.277	-0.223004	0.378472	0.0123417	8.47455	8.95288	148.327	
0.243853	-0.121765	0.0653785	-8.25547	-7.36107	157.134	0.250801	0.388593	0.0481904	8.40893	-7.51286	157.408	-0.227301	-0.133729	0.0297827	-8.25016	9.01193	148.322	-0.222273	0.378608	0.0124433	8.47609	8.92406	148.375	
0.244908	-0.121786	0.0654009	-8.2571	-7.39144	157.189	0.251965	0.388783	0.0483087	8.41269	-7.54851	157.463	-0.226696	-0.133803	0.0297836	-8.25394	8.98904	148.366	-0.221568	0.378741	0.0125411	8.47762	8.89625	148.421	
0.245944	-0.121807	0.0654233	-8.25871	-7.42117	157.242	0.253098	0.388968	0.0484241	8.4164	-7.58308	157.517	-0.226103	-0.133877	0.0297837	-8.25768	8.96671	148.408	-0.220887	0.378872	0.0126354	8.47915	8.8694	148.465	
0.246961	-0.121829	0.0654458	-8.26032	-7.45025	157.294	0.254199	0.389149	0.0485369	8.42007	-7.61663	157.569	-0.225522	-0.133951	0.0297831	-8.26136	8.94494	148.45	-0.220229	0.379001	0.0127261	8.48067	8.84349	148.509	
0.247959	-0.121852	0.0654683	-8.26192	-7.47869	157.344	0.25527	0.389327	0.0486469	8.42369	-7.64917	157.62	-0.224952	-0.134023	0.0297819	-8.265	8.92372	148.49	-0.219593	0.379127	0.0128135	8.48218	8.81848	148.551	
0.248939	-0.121875	0.0654907	-8.2635	-7.50651	157.393	0.256312	0.389501	0.0487542	8.42725	-7.68073	157.669	-0.224392	-0.134096	0.0297801	-8.26859	8.90302	148.53	-0.218978	0.37925	0.0128977	8.48368	8.79432	148.591	
0.2499	-0.121899	0.0655131	-8.26506	-7.5337	157.441	0.257325	0.389672	0.048859	8.43077	-7.71136	157.717	-0.223844	-0.134167	0.0297779	-8.27212	8.88284	148.568	-0.218384	0.379371	0.0129788	8.48516	8.77098	148.631	
0.250842	-0.121922	0.0655355	-8.2666	-7.56029	157.487	0.25831	0.389839	0.0489612	8.43423	-7.74107	157.764	-0.223307	-0.134238	0.0297751	-8.2756	8.86316	148.605	-0.21781	0.37949	0.013057	8.48663	8.74844	148.67	
0.251765	-0.121947	0.0655577	-8.26813	-7.58629	157.533	0.259268	0.390002	0.0490609	8.43763	-7.7699	157.809	-0.22278	-0.134308	0.0297719	-8.27902	8.84397	148.642	-0.217254	0.379605	0.0131323	8.48808	8.72666	148.707	
0.25267	-0.121971	0.0655798	-8.26963	-7.6117	157.577	0.2602	0.390162	0.0491581	8.44099	-7.79789	157.854	-0.222264	-0.134378	0.0297684	-8.28239	8.82526	148.677	-0.216717	0.379719	0.013205	8.48951	8.70561	148.743	
0.253557	-0.121996	0.0656018	-8.27111	-7.63653	157.62	0.261106	0.390318	0.049253	8.44428	-7.82503	157.897	-0.221758	-0.134446	0.0297646	-8.2857	8.80701	148.711	-0.216197	0.37983	0.013275	8.49093	8.68526	148.779	
0.254426	-0.12202	0.0656237	-8.27257	-7.6608	157.662	0.261987	0.390471	0.0493454	8.44752	-7.85139	157.938	-0.221263	-0.134513	0.0297605	-8.28896	8.78922	148.745	-0.215693	0.379938	0.0133425	8.49232	8.66559	148.813	
0.255277	-0.122045	0.0656454	-8.274	-7.68451	157.703	0.262845	0.39062	0.0494356	8.45069	-7.87697	157.979	-0.220778	-0.13458	0.0297561	-8.29216	8.77187	148.778	-0.215206	0.380044	0.0134076	8.49369	8.64657	148.846	
0.256111	-0.12207	0.0656669	-8.27541	-7.70767	157.743	0.263679	0.390766	0.0495235	8.45382	-7.90179	158.019	-0.220303	-0.134646	0.0297516	-8.2953	8.75495	148.809	-0.214735	0.380148	0.0134704	8.49504	8.62817	148.878	
0.256926	-0.122094	0.0656882	-8.2768	-7.7303	157.782	0.26449	0.390909	0.0496092	8.45688	-7.9259	158.057	-0.219837	-0.13471	0.0297468	-8.29838	8.73844	148.84	-0.214278	0.38025	0.0135309	8.49637	8.61037	148.91	
0.257725	-0.122119	0.0657094	-8.27816	-7.7524	157.82	0.265279	0.391048	0.0496927	8.45989	-7.94929	158.095	-0.219382	-0.134774	0.0297419	-8.30141	8.72236	148.871	-0.213835	0.380349	0.0135894	8.49767	8.59315	148.94	
0.258506	-0.122143	0.0657303	-8.27949	-7.77398	157.857	0.266046	0.391185	0.0497741	8.46284	-7.97201	158.131	-0.218935	-0.134836	0.0297369	-8.30438	8.70666	148.9	-0.213407	0.380445	0.0136457	8.49895	8.57648	148.97	
0.259271	-0.122167	0.065751	-8.2808	-7.79506	157.893	0.266793	0.391318	0.0498534	8.46573	-7.99406	158.167	-0.218499	-0.134898	0.0297318	-8.30729	8.69136	148.929	-0.212992	0.38054	0.0137002	8.50021	8.56036	148.999	
0.260019	-0.122191	0.0657715	-8.28209	-7.81564	157.928	0.267519	0.391448	0.0499307	8.46856	-8.01547	158.201	-0.218071	-0.134959	0.0297266	-8.31014	8.67644	148.957	-0.212589	0.380632	0.0137527	8.50145	8.54475	149.027	
