0.0268459	-0.0178582	0.0938887	-0.0391696	0.973487	-0.00582024	0.925191	0.0402228	-1.67626	-0.0190199	0.015046	0.104347	0.170729	-0.143306	-1.4596	0.0329461	-0.032849	0.147673	-0.0723648	-0.132008	-1.39507	-0.0472317	0.0364542	-0.0932634	0.00802267	-0.0708892	-1.65916	0.196374	0.000613796	-0.0160992	
0.0265969	-0.017801	0.0941201	-0.0378437	0.974231	-0.00495089	0.931999	0.0398793	-1.67566	-0.019035	0.0150647	0.104244	0.170424	-0.141778	-1.45874	0.0310236	-0.0322378	0.148119	-0.0755203	-0.132217	-1.39686	-0.0456319	0.0357476	-0.0956679	0.00855371	-0.0719723	-1.66002	0.197632	0.000934529	-0.0148054	
0.0263506	-0.0177437	0.094344	-0.0365461	0.974967	-0.00411417	0.938666	0.0395032	-1.67506	-0.01905	0.015084	0.104137	0.170123	-0.140263	-1.45793	0.0291405	-0.0316225	0.148552	-0.0786107	-0.132389	-1.39864	-0.0440574	0.0350379	-0.0980243	0.00908358	-0.0730385	-1.66084	0.198838	0.00124559	-0.0135307	
0.0261071	-0.0176865	0.0945605	-0.0352777	0.975695	-0.00331081	0.945189	0.039095	-1.67445	-0.0190648	0.0151039	0.104026	0.169826	-0.138761	-1.45715	0.0272985	-0.0310034	0.148971	-0.0816338	-0.132523	-1.40042	-0.0425089	0.0343256	-0.100331	0.00961137	-0.0740874	-1.66163	0.199992	0.00154681	-0.0122765	
0.0258664	-0.0176294	0.0947692	-0.0340394	0.976416	-0.00254147	0.951568	0.0386551	-1.67383	-0.0190795	0.0151244	0.103911	0.169534	-0.137274	-1.45641	0.0254987	-0.0303806	0.149377	-0.0845876	-0.13262	-1.40219	-0.0409874	0.0336112	-0.102586	0.0101362	-0.0751187	-1.66238	0.201093	0.00183802	-0.0110442	
0.0256288	-0.0175725	0.0949703	-0.032832	0.977128	-0.00180679	0.957801	0.0381839	-1.67321	-0.0190941	0.0151452	0.103792	0.169247	-0.135802	-1.45571	0.0237426	-0.0297544	0.14977	-0.0874703	-0.13268	-1.40396	-0.0394935	0.0328951	-0.104789	0.0106571	-0.0761322	-1.6631	0.202142	0.00211908	-0.00983491	
0.0253945	-0.0175159	0.0951635	-0.0316562	0.977832	-0.00110734	0.963887	0.0376819	-1.67259	-0.0191086	0.0151664	0.10367	0.168966	-0.134347	-1.45505	0.0220315	-0.029125	0.15015	-0.09028	-0.132703	-1.40571	-0.0380279	0.0321777	-0.106937	0.0111733	-0.0771278	-1.66378	0.203138	0.00238983	-0.0086499	
0.0251634	-0.0174597	0.0953488	-0.0305127	0.978528	-0.000443665	0.969827	0.0371494	-1.67196	-0.019123	0.0151879	0.103545	0.168692	-0.132908	-1.45444	0.0203664	-0.0284926	0.150518	-0.0930151	-0.132689	-1.40745	-0.0365913	0.0314595	-0.109029	0.0116839	-0.0781053	-1.66444	0.204081	0.00265015	-0.00749029	
0.0249359	-0.0174038	0.0955261	-0.0294021	0.979214	0.000183749	0.975619	0.0365871	-1.67134	-0.0191374	0.0152095	0.103417	0.168424	-0.131486	-1.45386	0.0187484	-0.0278574	0.150873	-0.0956741	-0.132639	-1.40919	-0.0351841	0.0307409	-0.111064	0.012188	-0.0790645	-1.66505	0.20497	0.00289992	-0.00635717	
0.0247119	-0.0173485	0.0956953	-0.0283251	0.979892	0.000774461	0.981263	0.0359953	-1.67071	-0.0191518	0.0152313	0.103286	0.168163	-0.130082	-1.45333	0.0171786	-0.0272195	0.151216	-0.0982554	-0.132553	-1.41091	-0.0338071	0.0300222	-0.113042	0.012685	-0.0800055	-1.66563	0.205805	0.003139	-0.00525157	
0.0244917	-0.0172937	0.0958564	-0.0272821	0.98056	0.00132808	0.986758	0.0353745	-1.67008	-0.0191662	0.015253	0.103153	0.16791	-0.128697	-1.45283	0.0156578	-0.0265792	0.151546	-0.100758	-0.132431	-1.41262	-0.0324605	0.0293039	-0.114959	0.0131739	-0.080928	-1.66618	0.206586	0.00336731	-0.00417447	
0.0242752	-0.0172395	0.0960093	-0.0262736	0.981219	0.00184425	0.992105	0.0347254	-1.66945	-0.0191808	0.0152747	0.103018	0.167665	-0.12733	-1.45239	0.014187	-0.0259366	0.151865	-0.10318	-0.132272	-1.41431	-0.0311447	0.0285863	-0.116817	0.0136541	-0.0818322	-1.66669	0.207314	0.00358474	-0.00312678	
0.0240627	-0.017186	0.096154	-0.0253	0.981869	0.00232268	0.997303	0.0340484	-1.66882	-0.0191954	0.0152963	0.102881	0.167428	-0.125983	-1.45198	0.0127669	-0.0252919	0.152171	-0.105521	-0.132079	-1.41599	-0.0298601	0.0278698	-0.118614	0.0141249	-0.0827178	-1.66716	0.207988	0.0037912	-0.00210935	
0.0238542	-0.0171331	0.0962905	-0.0243618	0.982509	0.00276312	1.00235	0.0333442	-1.66819	-0.0192102	0.0153176	0.102742	0.167199	-0.124656	-1.45162	0.0113981	-0.0246452	0.152466	-0.107779	-0.13185	-1.41766	-0.0286072	0.0271545	-0.120348	0.0145855	-0.0835851	-1.6676	0.208607	0.00398663	-0.00112299	
0.0236498	-0.017081	0.0964187	-0.0234592	0.98314	0.00316536	1.00725	0.0326131	-1.66756	-0.0192252	0.0153386	0.102601	0.166979	-0.123349	-1.45131	0.0100813	-0.0239967	0.152748	-0.109954	-0.131586	-1.41932	-0.027386	0.026441	-0.122019	0.0150354	-0.0844339	-1.66801	0.209173	0.00417095	-0.000168416	
0.0234495	-0.0170296	0.0965387	-0.0225925	0.98376	0.00352925	1.01201	0.0318559	-1.66694	-0.0192404	0.0153591	0.10246	0.166767	-0.122062	-1.45103	0.0088169	-0.0233466	0.153019	-0.112045	-0.131288	-1.42096	-0.0261969	0.0257294	-0.123627	0.0154738	-0.0852643	-1.66837	0.209685	0.0043441	0.000753693	
0.0232535	-0.016979	0.0966503	-0.0217619	0.984371	0.00385466	1.01661	0.0310731	-1.66631	-0.0192558	0.0153792	0.102317	0.166564	-0.120797	-1.45081	0.00760548	-0.0226949	0.153279	-0.114052	-0.130956	-1.42258	-0.0250401	0.02502	-0.125171	0.0159003	-0.0860765	-1.6687	0.210143	0.00450603	0.00164273	
0.0230617	-0.0169293	0.0967537	-0.0209677	0.984972	0.00414154	1.02107	0.0302654	-1.66569	-0.0192715	0.0153988	0.102173	0.16637	-0.119553	-1.45063	0.00644736	-0.0220418	0.153526	-0.115973	-0.130591	-1.42419	-0.0239158	0.0243132	-0.12665	0.0163142	-0.0868704	-1.669	0.210548	0.00465672	0.00249814	
0.0228743	-0.0168804	0.0968488	-0.0202098	0.985563	0.00438986	1.02538	0.0294333	-1.66507	-0.0192876	0.0154176	0.102029	0.166185	-0.11833	-1.45049	0.00534284	-0.0213875	0.153762	-0.117808	-0.130192	-1.42578	-0.022824	0.0236091	-0.128063	0.0167151	-0.0876461	-1.66926	0.210899	0.00479613	0.00331945	
0.0226913	-0.0168324	0.0969357	-0.0194884	0.986144	0.00459963	1.02954	0.0285775	-1.66445	-0.019304	0.0154357	0.101884	0.166009	-0.117128	-1.4504	0.00429212	-0.0207321	0.153987	-0.119558	-0.12976	-1.42736	-0.0217649	0.0229081	-0.129411	0.0171025	-0.0884038	-1.66948	0.211197	0.00492423	0.00410623	
0.0225128	-0.0167852	0.0970143	-0.0188035	0.986715	0.00477094	1.03356	0.0276985	-1.66384	-0.0193208	0.0154531	0.101739	0.165842	-0.115949	-1.45035	0.00329537	-0.0200757	0.1542	-0.121221	-0.129296	-1.42891	-0.0207384	0.0222104	-0.130694	0.017476	-0.0891436	-1.66967	0.211442	0.00504103	0.00485811	
0.0223387	-0.016739	0.0970847	-0.0181551	0.987277	0.00490388	1.03744	0.0267972	-1.66323	-0.019338	0.0154695	0.101594	0.165684	-0.114792	-1.45035	0.00235266	-0.0194185	0.154402	-0.122798	-0.1288	-1.43046	-0.0197446	0.0215164	-0.13191	0.0178351	-0.0898655	-1.66982	0.211634	0.00514652	0.0055748	
0.0221692	-0.0166936	0.097147	-0.0175431	0.987828	0.0049986	1.04117	0.0258741	-1.66262	-0.0193557	0.0154849	0.101449	0.165534	-0.113656	-1.45039	0.00146402	-0.0187605	0.154593	-0.124288	-0.128273	-1.43198	-0.0187834	0.0208264	-0.13306	0.0181796	-0.0905698	-1.66993	0.211774	0.00524071	0.00625603	
0.0220042	-0.0166492	0.0972012	-0.0169675	0.988368	0.00505528	1.04476	0.0249299	-1.66202	-0.0193739	0.0154993	0.101304	0.165394	-0.112543	-1.45047	0.000629373	-0.0181018	0.154772	-0.125691	-0.127715	-1.43349	-0.0178547	0.0201404	-0.134144	0.018509	-0.0912566	-1.67001	0.211861	0.00532362	0.00690164	
0.0218437	-0.0166057	0.0972473	-0.0164282	0.988899	0.00507414	1.04821	0.0239653	-1.66142	-0.0193926	0.0155126	0.10116	0.165263	-0.111453	-1.4506	-0.000151385	-0.0174427	0.15494	-0.127009	-0.127127	-1.43498	-0.0169586	0.0194588	-0.135162	0.0188232	-0.0919261	-1.67006	0.211898	0.00539527	0.00751148	
0.0216877	-0.0165632	0.0972854	-0.0159248	0.98942	0.00505546	1.05153	0.0229811	-1.66082	-0.0194119	0.0155247	0.101017	0.16514	-0.110384	-1.45078	-0.00087844	-0.0167832	0.155097	-0.12824	-0.126509	-1.43645	-0.0160948	0.0187816	-0.136114	0.0191218	-0.0925783	-1.67007	0.211883	0.00545571	0.00808548	
0.0215364	-0.0165215	0.0973155	-0.0154573	0.989931	0.00499953	1.0547	0.0219778	-1.66023	-0.0194317	0.0155356	0.100875	0.165026	-0.109338	-1.451	-0.00155203	-0.0161235	0.155243	-0.129386	-0.125862	-1.4379	-0.0152633	0.0181092	-0.137001	0.0194047	-0.0932136	-1.67004	0.211817	0.00550498	0.00862361	
0.0213896	-0.0164808	0.0973379	-0.0150254	0.990432	0.00490667	1.05774	0.0209564	-1.65964	-0.0194522	0.0155451	0.100734	0.16492	-0.108315	-1.45126	-0.00217247	-0.0154635	0.155378	-0.130447	-0.125186	-1.43934	-0.0144639	0.0174417	-0.137821	0.0196716	-0.093832	-1.66998	0.211701	0.00554312	0.00912591	
0.0212473	-0.0164411	0.0973524	-0.0146287	0.990923	0.00477727	1.06064	0.0199174	-1.65906	-0.0194733	0.0155532	0.100594	0.164823	-0.107313	-1.45156	-0.0027401	-0.0148036	0.155501	-0.131423	-0.124483	-1.44075	-0.0136965	0.0167794	-0.138577	0.0199224	-0.0944338	-1.66988	0.211536	0.00557021	0.00959244	
0.0211097	-0.0164021	0.0973592	-0.0142675	0.991402	0.0046123	1.06341	0.0188594	-1.65848	-0.0194954	0.0155611	0.100455	0.164733	-0.106335	-1.4519	-0.00325534	-0.014145	0.155613	-0.132318	-0.123752	-1.44215	-0.0129589	0.016149	-0.139271	0.0201576	-0.0950163	-1.66975	0.211321	0.00558629	0.0100236	
0.0209767	-0.0163638	0.0973581	-0.0139427	0.99187	0.00441283	1.06605	0.01778	-1.6579	-0.019519	0.0155707	0.100315	0.164649	-0.10538	-1.45229	-0.00371872	-0.0134904	0.155711	-0.133142	-0.122995	-1.44353	-0.0122466	0.0156095	-0.139914	0.0203783	-0.0955747	-1.66959	0.211058	0.00559119	0.0104201	
0.0191956	-0.016482	0.0860206	-0.0496358	1.00705	-0.061208	1.13949	-0.0321857	-1.64655	0.120071	-0.0131531	0.132374	0.181702	-0.072915	-1.54599	0.044367	0.0209362	0.153671	-0.0608278	-0.0460842	-1.48314	-0.0315054	-0.0181432	-0.0866516	0.0100728	-0.105347	-1.61675	0.131204	-0.00778491	-0.0187297	
0.0191708	-0.0164682	0.0860404	-0.0497789	1.0071	-0.0612765	1.13941	-0.0321768	-1.64669	0.120157	-0.013184	0.132218	0.181897	-0.0726886	-1.54594	0.0441615	0.0209207	0.153792	-0.0607717	-0.0461474	-1.48336	-0.0312903	-0.0181444	-0.0866692	0.0105126	-0.105294	-1.61694	0.131535	-0.00778852	-0.0183666	
0.0191455	-0.0164544	0.0860608	-0.0499219	1.00714	-0.0613474	1.13933	-0.0321651	-1.64682	0.120249	-0.0132143	0.132058	0.182094	-0.0724677	-1.54588	0.0439483	0.0209065	0.153915	-0.0607185	-0.0462048	-1.48359	-0.0310682	-0.0181461	-0.0866897	0.0109683	-0.105244	-1.61716	0.132022	-0.00784652	-0.0179885	
0.0191201	-0.0164406	0.0860814	-0.0500634	1.00718	-0.0614247	1.13924	-0.0321437	-1.64697	0.120347	-0.0132432	0.131896	0.182293	-0.0722621	-1.5458	0.0437276	0.0208962	0.154041	-0.0606687	-0.0462446	-1.48384	-0.0308388	-0.0181497	-0.0867131	0.0114431	-0.105205	-1.61744	0.132796	-0.00800769	-0.0175922	
0.0190938	-0.016425	0.0861036	-0.0502139	1.00723	-0.0614925	1.13915	-0.032143	-1.64711	0.120444	-0.0132796	0.131725	0.182495	-0.0720128	-1.54575	0.0435033	0.02088	0.154166	-0.0606119	-0.0463307	-1.48407	-0.0306049	-0.0181529	-0.0867334	0.0118998	-0.105154	-1.61759	0.132889	-0.00791774	-0.0172142	
0.0190662	-0.0164085	0.0861267	-0.0503705	1.00728	-0.0615583	1.13905	-0.0321497	-1.64726	0.120542	-0.0133137	0.131547	0.182703	-0.0717501	-1.54569	0.0432688	0.020858	0.154294	-0.0605517	-0.046423	-1.48431	-0.0303612	-0.0181515	-0.0867534	0.0123522	-0.105092	-1.61768	0.132673	-0.00771503	-0.0168418	
0.0190377	-0.016393	0.0861497	-0.0505232	1.00732	-0.0616316	1.13895	-0.0321418	-1.64741	0.120646	-0.0133375	0.131367	0.182916	-0.0715194	-1.5456	0.0430214	0.0208365	0.154428	-0.0604987	-0.046472	-1.48459	-0.0301067	-0.018146	-0.0867795	0.0128326	-0.105019	-1.6179	0.132965	-0.00769788	-0.0164429	
0.0190079	-0.0163755	0.0861746	-0.0506866	1.00737	-0.0616935	1.13884	-0.0321582	-1.64756	0.120748	-0.0133679	0.131176	0.183135	-0.0712388	-1.54554	0.042769	0.0208065	0.154563	-0.0604385	-0.046571	-1.48484	-0.0298466	-0.0181381	-0.0868031	0.0132908	-0.104943	-1.61795	0.132467	-0.00738721	-0.0160667	
