-0.251346	0.0571056	0.238631	1.35325	0.750722	0.901221	6.94955	-0.310643	0.593341	-0.0154086	0.0179536	-0.0983455	-0.307725	1.54015	0.889274	-1.96047	0.606849	0.459719	-3.21846	-0.246149	-1.79428	1.62414	-0.703069	-2.45098	0.531302	-1.09985	-0.885902	1.30864	0.330227	1.31168	
-0.24892	0.0572381	0.231356	1.3259	0.743627	0.86935	6.80874	-0.343535	0.600237	-0.0151855	0.0186774	-0.102856	-0.304763	1.52817	0.853034	-1.92253	0.611189	0.446017	-3.1555	-0.208806	-1.79006	1.5998	-0.706641	-2.40456	0.531046	-1.08317	-0.853443	1.25753	0.320733	1.29387	
-0.246323	0.0572786	0.223951	1.29759	0.736227	0.836716	6.66654	-0.376056	0.606288	-0.0149884	0.0193313	-0.107139	-0.301138	1.51529	0.815868	-1.88304	0.615282	0.432512	-3.09034	-0.171493	-1.78475	1.57455	-0.709709	-2.35642	0.529871	-1.06616	-0.82059	1.20596	0.311061	1.27468	
-0.243562	0.0572312	0.216423	1.26837	0.728544	0.803364	6.52309	-0.408187	0.611533	-0.0148177	0.0199119	-0.111192	-0.29689	1.50157	0.777821	-1.84209	0.61914	0.419195	-3.02308	-0.134239	-1.77839	1.54844	-0.7123	-2.30662	0.527784	-1.04886	-0.787359	1.15395	0.301218	1.25416	
-0.240645	0.0570998	0.208784	1.2383	0.720596	0.769338	6.37854	-0.439909	0.616017	-0.0146747	0.0204169	-0.115013	-0.292058	1.48705	0.738944	-1.79974	0.622772	0.406059	-2.95382	-0.0970748	-1.77103	1.52155	-0.714432	-2.25523	0.524797	-1.03131	-0.753772	1.10157	0.291213	1.23234	
-0.237578	0.0568888	0.201041	1.20743	0.712403	0.734684	6.23302	-0.471206	0.61978	-0.0145606	0.0208448	-0.118603	-0.286683	1.47176	0.699284	-1.75608	0.626188	0.393094	-2.88267	-0.0600292	-1.76274	1.49391	-0.716109	-2.20234	0.520923	-1.01354	-0.719848	1.04884	0.281056	1.20927	
-0.234369	0.0566026	0.193204	1.17581	0.703982	0.699447	6.08665	-0.502059	0.622861	-0.0144763	0.0211931	-0.12196	-0.280806	1.45576	0.658894	-1.71117	0.629396	0.380293	-2.80973	-0.02313	-1.75356	1.46559	-0.717353	-2.14802	0.516179	-0.99559	-0.68561	0.995809	0.270756	1.18501	
-0.231024	0.0562454	0.185282	1.14351	0.695353	0.663675	5.93958	-0.532452	0.6253	-0.0144226	0.0214603	-0.125085	-0.274465	1.43908	0.617826	-1.66511	0.632405	0.367647	-2.73512	0.0135951	-1.74354	1.43664	-0.718183	-2.09234	0.510587	-0.977486	-0.65108	0.942523	0.260321	1.15961	
-0.227551	0.0558218	0.177285	1.11057	0.686532	0.627414	5.79192	-0.56237	0.627134	-0.0144007	0.0216452	-0.127977	-0.267701	1.42178	0.576134	-1.61796	0.635222	0.355145	-2.65894	0.0501189	-1.73274	1.40711	-0.718614	-2.03538	0.504169	-0.95926	-0.616281	0.889022	0.249762	1.13312	
-0.223957	0.0553362	0.169222	1.07705	0.677536	0.590712	5.64381	-0.591797	0.6284	-0.0144112	0.0217469	-0.130637	-0.260553	1.40388	0.533872	-1.56981	0.637855	0.34278	-2.58131	0.0864148	-1.72121	1.37707	-0.718659	-1.97723	0.49695	-0.940941	-0.581236	0.835347	0.239087	1.1056	
-0.22025	0.0547932	0.161101	1.043	0.668379	0.553617	5.49538	-0.620718	0.629135	-0.0144553	0.0217655	-0.133067	-0.253061	1.38544	0.491097	-1.52074	0.640311	0.33054	-2.50233	0.12245	-1.70899	1.34663	-0.71831	-1.91797	0.488956	-0.922553	-0.545972	0.781539	0.228307	1.0771	
-0.216436	0.0541971	0.152931	1.00848	0.659078	0.516174	5.34675	-0.649117	0.629369	-0.0145328	0.0216987	-0.135266	-0.245262	1.36649	0.447865	-1.47082	0.642596	0.318418	-2.42212	0.158208	-1.69613	1.31577	-0.717608	-1.85767	0.480218	-0.904125	-0.510511	0.727639	0.217429	1.04769	
-0.212524	0.0535523	0.144722	0.973538	0.649647	0.478433	5.19805	-0.676979	0.629137	-0.0146446	0.0215464	-0.137236	-0.237192	1.34707	0.404232	-1.42015	0.644718	0.306407	-2.34078	0.193666	-1.68268	1.28454	-0.716575	-1.79642	0.470764	-0.88568	-0.474879	0.673686	0.206465	1.01743	
-0.208521	0.0528631	0.136482	0.938225	0.640101	0.440439	5.04939	-0.70429	0.628471	-0.0147913	0.0213094	-0.13898	-0.228889	1.32723	0.360254	-1.36879	0.646683	0.294494	-2.25844	0.2288	-1.66868	1.25299	-0.71522	-1.73431	0.460628	-0.867238	-0.439101	0.619722	0.195425	0.986366	
-0.204433	0.0521339	0.128219	0.902595	0.630453	0.40224	4.9009	-0.731036	0.627401	-0.0149728	0.0209875	-0.140499	-0.220389	1.30699	0.315989	-1.31683	0.648493	0.282675	-2.17519	0.263587	-1.65417	1.22115	-0.713558	-1.67141	0.449842	-0.84882	-0.403203	0.565784	0.184317	0.954573	
-0.200269	0.0513687	0.119942	0.866697	0.620716	0.363883	4.75269	-0.757204	0.625955	-0.0151894	0.0205809	-0.141794	-0.211725	1.2864	0.271493	-1.26435	0.650157	0.270941	-2.09116	0.298006	-1.63919	1.18908	-0.711607	-1.60781	0.438441	-0.830446	-0.367213	0.511912	0.173151	0.922109	
-0.196035	0.0505716	0.111659	0.83058	0.610901	0.325414	4.60488	-0.782781	0.624164	-0.0154417	0.0200918	-0.14287	-0.202933	1.2655	0.226823	-1.21142	0.651675	0.259283	-2.00646	0.33204	-1.62378	1.15679	-0.709354	-1.54362	0.42646	-0.812129	-0.331158	0.458144	0.161938	0.889036	
-0.191738	0.0497466	0.103378	0.794295	0.601021	0.286877	4.4576	-0.807752	0.62205	-0.0157287	0.0195186	-0.143727	-0.194042	1.24431	0.182034	-1.15812	0.653056	0.247696	-1.92119	0.365667	-1.60798	1.12434	-0.706828	-1.47888	0.413936	-0.79389	-0.295063	0.404519	0.150686	0.855415	
-0.187386	0.0488974	0.0951069	0.757888	0.591088	0.248317	4.31094	-0.832103	0.619638	-0.0160507	0.0188621	-0.144368	-0.185083	1.22287	0.137183	-1.10452	0.654303	0.236175	-1.83545	0.398868	-1.59183	1.09177	-0.704061	-1.4137	0.400904	-0.775745	-0.258955	0.351073	0.139406	0.821309	
-0.182986	0.0480274	0.0868537	0.721406	0.581111	0.209777	4.16503	-0.855822	0.616954	-0.0164075	0.0181243	-0.144797	-0.176087	1.20121	0.092327	-1.05072	0.655423	0.22471	-1.74937	0.431626	-1.57535	1.05913	-0.70107	-1.34815	0.387401	-0.757707	-0.222862	0.297844	0.128106	0.786777	
